sample,time_hours,time_type,time_raw,age_hours,age_raw,source,title
GSM7120287,672.0,treatment_duration,from:10_4W-GSSG-3_rep1,,,leaf blades of GSSG-fed Col-0 plants 4 weeks after sowing,10_4W-GSSG-3_rep1
GSM7120288,672.0,treatment_duration,from:11_4W-GSH-3_rep1,,,leaf blades of GSH-fed Col-0 plants 4 weeks after sowing,11_4W-GSH-3_rep1
GSM7120289,672.0,treatment_duration,from:12_4W-NH4NO3-3_rep1,,,leaf blades of NH4NO3-fed Col-0 plants 4 weeks after sowing,12_4W-NH4NO3-3_rep1
GSM7120290,672.0,treatment_duration,from:13_4W-Control-4_rep2,,,leaf blades of Col-0 plants under control condition 4 weeks after sowing,13_4W-Control-4_rep2
GSM7120291,672.0,treatment_duration,from:14_4W-GSSG-4_rep2,,,leaf blades of GSSG-fed Col-0 plants 4 weeks after sowing,14_4W-GSSG-4_rep2
GSM7120292,672.0,treatment_duration,from:15_4W-GSH-4_rep2,,,leaf blades of GSH-fed Col-0 plants 4 weeks after sowing,15_4W-GSH-4_rep2
GSM7120293,672.0,treatment_duration,from:16_4W-NH4NO3-4_rep2,,,leaf blades of NH4NO3-fed Col-0 plants 4 weeks after sowing,16_4W-NH4NO3-4_rep2
GSM7120294,840.0,treatment_duration,from:17_5W-Control-4_rep1,,,leaf blades of Col-0 plants under control condition 5 weeks after sowing,17_5W-Control-4_rep1
GSM7120295,840.0,treatment_duration,from:18_5W-GSSG-4_rep1,,,leaf blades of GSSG-fed Col-0 plants 5 weeks after sowing,18_5W-GSSG-4_rep1
GSM7120296,840.0,treatment_duration,from:19_5W-GSH-4_rep1,,,leaf blades of GSH-fed Col-0 plants 5 weeks after sowing,19_5W-GSH-4_rep1
GSM7120297,840.0,treatment_duration,from:20_5W-NH4NO3-4_rep1,,,leaf blades of NH4NO3-fed Col-0 plants 5 weeks after sowing,20_5W-NH4NO3-4_rep1
GSM7120298,840.0,treatment_duration,from:21_5W-Control-5_rep2,,,leaf blades of Col-0 plants under control condition 5 weeks after sowing,21_5W-Control-5_rep2
GSM7120299,840.0,treatment_duration,from:22_5W-GSSG-5_rep2,,,leaf blades of GSSG-fed Col-0 plants 5 weeks after sowing,22_5W-GSSG-5_rep2
GSM7120300,840.0,treatment_duration,from:23_5W-GSH-5_rep2,,,leaf blades of GSH-fed Col-0 plants 5 weeks after sowing,23_5W-GSH-5_rep2
GSM7120301,840.0,treatment_duration,from:24_5W-NH4NO3-5_rep2,,,leaf blades of NH4NO3-fed Col-0 plants 5 weeks after sowing,24_5W-NH4NO3-5_rep2
GSM566473,10.0,treatment_duration,"from:whole seedlings, mock treated, 10 hr",,,"whole seedlings, mock treated, 10 hr",WT mock treated  biological rep 1
GSM566474,10.0,treatment_duration,"from:whole seedlings, mock treated, 10 hr",,,"whole seedlings, mock treated, 10 hr",WT mock treated  biological rep 2
GSM566475,10.0,treatment_duration,"from:whole seedlings, mock treated, 10 hr",,,"whole seedlings, mock treated, 10 hr",WT mock treated  biological rep 3
GSM566476,10.0,treatment_duration,"from:whole seedlings, SA treated, 10 hr",,,"whole seedlings, SA treated, 10 hr",WT SA treated  biological rep 1
GSM566477,10.0,treatment_duration,"from:whole seedlings, SA treated, 10 hr",,,"whole seedlings, SA treated, 10 hr",WT SA treated  biological rep 2
GSM566478,10.0,treatment_duration,"from:whole seedlings, SA treated, 10 hr",,,"whole seedlings, SA treated, 10 hr",WT SA treated  biological rep 3
GSM566479,10.0,treatment_duration,"from:whole seedlings, mock treated, 10 hr",,,"whole seedlings, mock treated, 10 hr",dsr1 mock treated  biological rep 1
GSM566480,10.0,treatment_duration,"from:whole seedlings, mock treated, 10 hr",,,"whole seedlings, mock treated, 10 hr",dsr1 mock treated  biological rep 2
GSM566481,10.0,treatment_duration,"from:whole seedlings, mock treated, 10 hr",,,"whole seedlings, mock treated, 10 hr",dsr1 mock treated  biological rep 3
GSM566482,10.0,treatment_duration,"from:whole seedlings, SA treated, 10 hr",,,"whole seedlings, SA treated, 10 hr",dsr1 SA treated  biological rep 1
GSM566483,10.0,treatment_duration,"from:whole seedlings, SA treated, 10 hr",,,"whole seedlings, SA treated, 10 hr",dsr1 SA treated  biological rep 2
GSM566484,10.0,treatment_duration,"from:whole seedlings, SA treated, 10 hr",,,"whole seedlings, SA treated, 10 hr",dsr1 SA treated  biological rep 3
GSM566614,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession Col-0 by UV-1-day radiation (UV1), replicate 1",WT_UV1_rep1_SK24_sample183
GSM566615,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession Col-0 by UV-1-day radiation (UV1), replicate 2",WT_UV1_rep2_SK25_sample185
GSM566616,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession Col-0 by UV-1-day radiation (UV1), replicate 3",WT_UV1_rep3_SK26_sample188
GSM566617,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana tt4 by UV-1-day radiation (UV1), replicate 1",tt4_UV1_rep1_SK27_sample191
GSM566618,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana tt4 by UV-1-day radiation (UV1), replicate 2",tt4_UV1_rep2_SK28_sample195
GSM566619,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana tt4 by UV-1-day radiation (UV1), replicate 3",tt4_UV1_rep3_SK29_sample197
GSM566620,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana sng1 by UV-1-day radiation (UV1), replicate 1",sng1_UV1_rep1_SK30_sample207
GSM566621,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana sng1 by UV-1-day radiation (UV1), replicate 2",sng1_UV1_rep2_SK31_sample211
GSM566622,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana sng1 by UV-1-day radiation (UV1), replicate 3",sng1_UV1_rep3_SK32_sample213
GSM566623,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession Col-0 by the 24-h light treatment (CO1), replicate 1",WT_CO1_rep1_SK33_sample218
GSM566624,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession Col-0 by the 24-h light treatment (CO1), replicate 2",WT_CO1_rep2_SK34_sample220
GSM566625,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession Col-0 by the 24-h light treatment (CO1), replicate 3",WT_CO1_rep3_SK35_sample224
GSM566626,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession tt4 by the 24-h light treatment (CO1), replicate 1",tt4_CO1_rep1_SK36_sample226
GSM566627,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession tt4 by the 24-h light treatment (CO1), replicate 2",tt4_CO1_rep2_SK37_sample228
GSM566628,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession tt4 by the 24-h light treatment (CO1), replicate 3",tt4_CO1_rep3_SK38_sample233
GSM566629,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession sng1 by the 24-h light treatment (CO1), replicate 1",sng1_CO1_rep1_SK39_sample242
GSM566630,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession sng1 by the 24-h light treatment (CO1), replicate 2",sng1_CO1_rep2_SK40_sample244
GSM566631,24.0,treatment_duration,time: 1 day,432.0,age: 18 days,"Arabidopsis thaliana accession sng1 by the 24-h light treatment (CO1), replicate 3",sng1_CO1_rep3_SK41_sample246
GSM571891,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"control,rep1"
GSM571892,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"ABA,rep1"
GSM571893,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"control,rep2"
GSM571894,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"ABA,rep2"
GSM571895,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"control,rep3"
GSM571896,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"ABA,rep3"
GSM604750,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"ABA+DMTU,rep3"
GSM604751,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"ABA+DMTU,rep2"
GSM604752,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"DMTU,rep1"
GSM604753,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"DMTU,rep2"
GSM604754,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"DMTU,rep3"
GSM604755,20.0,treatment_duration,time: 20 hours,120.0,age: 5 days,T87 suspension cells,"ABA+DMTU,rep1"
GSM572630,1008.0,treatment_duration,"from:Rosette of Col 0, 42 days old",1008.0,age: 42 days old,"Rosette of Col 0, 42 days old","Rosette of Col 0, biological rep1 (I)"
GSM572631,1008.0,treatment_duration,"from:Rosette of Col 0, 42 days old",1008.0,age: 42 days old,"Rosette of Col 0, 42 days old","Rosette of Col 0, biological rep2 (I)"
GSM572632,1008.0,treatment_duration,"from:Rosette of Col 0, 42 days old",1008.0,age: 42 days old,"Rosette of Col 0, 42 days old","Rosette of Col 0, biological rep3 (I)"
GSM572633,1008.0,treatment_duration,"from:Rosette of abi4, 42 days old",1008.0,age: 42 days old,"Rosette of abi4, 42 days old","Rosette of abi4-102, biological rep1 (I)"
GSM572634,1008.0,treatment_duration,"from:Rosette of abi4, 42 days old",1008.0,age: 42 days old,"Rosette of abi4, 42 days old","Rosette of abi4-102, biological rep2 (I)"
GSM572635,1008.0,treatment_duration,"from:Rosette of abi4, 42 days old",1008.0,age: 42 days old,"Rosette of abi4, 42 days old","Rosette of abi4-102, biological rep3 (I)"
GSM572636,1008.0,treatment_duration,"from:Rosette of abi4, 42 days old",1008.0,age: 42 days old,"Rosette of abi4, 42 days old","Rosette of abi4-102, biological rep4 (I)"
GSM572637,1008.0,treatment_duration,"from:Rosette of vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of vtc2, 42 days old","Rosette of vtc2, biological rep1 (I)"
GSM572638,1008.0,treatment_duration,"from:Rosette of vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of vtc2, 42 days old","Rosette of vtc2, biological rep2 (I)"
GSM572639,1008.0,treatment_duration,"from:Rosette of vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of vtc2, 42 days old","Rosette of vtc2, biological rep3 (I)"
GSM572640,1008.0,treatment_duration,"from:Rosette of vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of vtc2, 42 days old","Rosette of vtc2, biological rep4 (I)"
GSM572641,1008.0,treatment_duration,"from:Rosette of abi4 vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of abi4 vtc2, 42 days old","Rosette of abi4 vtc2, biological rep1 (I)"
GSM572642,1008.0,treatment_duration,"from:Rosette of abi4 vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of abi4 vtc2, 42 days old","Rosette of abi4 vtc2, biological rep2 (I)"
GSM572643,1008.0,treatment_duration,"from:Rosette of abi4 vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of abi4 vtc2, 42 days old","Rosette of abi4 vtc2, biological rep3 (I)"
GSM572644,1008.0,treatment_duration,"from:Rosette of abi4 vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of abi4 vtc2, 42 days old","Rosette of abi4 vtc2, biological rep4 (I)"
GSM572645,1008.0,treatment_duration,"from:Rosette of abi4 vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of abi4 vtc2, 42 days old","Rosette of abi4 vtc2, biological rep5 (I)"
GSM572646,1008.0,treatment_duration,"from:Rosette of abi4 vtc2, 42 days old",1008.0,age: 42 days old,"Rosette of abi4 vtc2, 42 days old","Rosette of abi4 vtc2, biological rep6 (I)"
GSM572647,1008.0,treatment_duration,"from:Rosette of Col 0, 42 days old",1008.0,age: 42 days old,"Rosette of Col 0, 42 days old","Rosette of Col 0, biological rep1 (II)"
GSM572648,1008.0,treatment_duration,"from:Rosette of Col 0, 42 days old",1008.0,age: 42 days old,"Rosette of Col 0, 42 days old","Rosette of Col 0, biological rep2 (II)"
GSM572649,1008.0,treatment_duration,"from:Rosette of Col 0, 42 days old",1008.0,age: 42 days old,"Rosette of Col 0, 42 days old","Rosette of Col 0, biological rep3 (II)"
GSM572650,1008.0,treatment_duration,"from:Rosette of abi4, 42 days old",1008.0,age: 42 days old,"Rosette of abi4, 42 days old","Rosette of abi4-102, biological rep1 (II)"
GSM572651,1008.0,treatment_duration,"from:Rosette of abi4, 42 days old",1008.0,age: 42 days old,"Rosette of abi4, 42 days old","Rosette of abi4-102, biological rep2 (II)"
GSM572652,1008.0,treatment_duration,"from:Rosette of abi4, 42 days old",1008.0,age: 42 days old,"Rosette of abi4, 42 days old","Rosette of abi4-102, biological rep3 (II)"
GSM572653,1008.0,treatment_duration,"from:Rosette of vtc1, 42 days old",1008.0,age: 42 days old,"Rosette of vtc1, 42 days old","Rosette of vtc1, biological rep1 (II)"
GSM572654,1008.0,treatment_duration,"from:Rosette of vtc1, 42 days old",1008.0,age: 42 days old,"Rosette of vtc1, 42 days old","Rosette of vtc1, biological rep2 (II)"
GSM572655,1008.0,treatment_duration,"from:Rosette of vtc1, 42 days old",1008.0,age: 42 days old,"Rosette of vtc1, 42 days old","Rosette of vtc1, biological rep3 (II)"
GSM572656,1008.0,treatment_duration,"from:Rosette of vtc1, 42 days old",1008.0,age: 42 days old,"Rosette of vtc1, 42 days old","Rosette of vtc1, biological rep4 (II)"
GSM591834,10.0,treatment_duration,"from:4 day old seedlings, mock-treated 10 hr",,,"4 day old seedlings, mock-treated 10 hr",WT mock treated_biological rep 1
GSM591835,10.0,treatment_duration,"from:4 day old seedlings, mock-treated 10 hr",,,"4 day old seedlings, mock-treated 10 hr",WT mock treated_biological rep 2
GSM591836,10.0,treatment_duration,"from:4 day old seedlings, mock-treated 10 hr",,,"4 day old seedlings, mock-treated 10 hr",WT mock treated_biological rep 3
GSM591837,10.0,treatment_duration,from:4 day old seedlings dicamba-treated 10 hr,,,4 day old seedlings dicamba-treated 10 hr,WT dicamba treated_biological rep 1
GSM591838,10.0,treatment_duration,from:4 day old seedlings dicamba-treated 10 hr,,,4 day old seedlings dicamba-treated 10 hr,WT dicamba treated_biological rep 2
GSM591839,10.0,treatment_duration,from:4 day old seedlings dicamba-treated 10 hr,,,4 day old seedlings dicamba-treated 10 hr,WT dicamba treated_biological rep 3
GSM7808290,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 mock rep1
GSM7808291,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 mock rep2
GSM7808292,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 mock rep3
GSM7808293,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 mock rep4
GSM7808294,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 mock rep5
GSM7808295,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 0.3 nM RGF1 rep1
GSM7808296,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 0.3 nM RGF1 rep2
GSM7808297,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 0.3 nM RGF1 rep3
GSM7808298,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 0.3 nM RGF1 rep4
GSM7808299,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 0.3 nM RGF1 rep5
GSM7808300,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 5 nM RGF1 rep1
GSM7808301,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 5 nM RGF1 rep2
GSM7808302,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 5 nM RGF1 rep3
GSM7808303,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 5 nM RGF1 rep4
GSM7808304,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2 5 nM RGF1 rep5
GSM7808305,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP mock rep1
GSM7808306,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP mock rep2
GSM7808307,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP mock rep3
GSM7808308,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP mock rep4
GSM7808309,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP mock rep5
GSM7808310,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 0.3 nM RGF1 rep1
GSM7808311,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 0.3 nM RGF1 rep2
GSM7808312,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 0.3 nM RGF1 rep3
GSM7808313,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 0.3 nM RGF1 rep4
GSM7808314,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 0.3 nM RGF1 rep5
GSM7808315,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 5 nM RGF1 rep1
GSM7808316,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 5 nM RGF1 rep2
GSM7808317,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 5 nM RGF1 rep3
GSM7808318,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 5 nM RGF1 rep4
GSM7808319,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 5 nM RGF1 rep5
GSM7808320,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2-GFP 5 nM RGF1 rep6
GSM7808321,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP mock rep1
GSM7808322,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP mock rep2
GSM7808323,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP mock rep3
GSM7808324,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP mock rep4
GSM7808325,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP mock rep5
GSM7808326,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 0.3 nM RGF1 rep1
GSM7808327,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 0.3 nM RGF1 rep2
GSM7808328,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 0.3 nM RGF1 rep3
GSM7808329,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 0.3 nM RGF1 rep4
GSM7808330,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 0.3 nM RGF1 rep5
GSM7808331,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 5 nM RGF1 rep1
GSM7808332,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 5 nM RGF1 rep2
GSM7808333,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 5 nM RGF1 rep3
GSM7808334,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 5 nM RGF1 rep4
GSM7808335,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 5 nM RGF1 rep5
GSM7808336,24.0,treatment_duration,time: 24 hr,,,Root meristematic zone,plt2/gPLT2C212S-GFP 5 nM RGF1 rep6
GSM7951376,0.0,treatment_duration,from:Leaf 6 of WT plant without small molecule treatment (rep 1) [X0min-2],,,leaf,Leaf 6 of WT plant without small molecule treatment (rep 1) [X0min-2]
GSM7951377,0.0,treatment_duration,from:Leaf 6 of WT plant without small molecule treatment (rep 2) [X0min-3],,,leaf,Leaf 6 of WT plant without small molecule treatment (rep 2) [X0min-3]
